start_id,end_id,start_date,end_date,subscription_type
59,40,8/31/2013 12:11,8/31/2013 12:32,Customer
59,40,8/31/2013 12:11,8/31/2013 12:32,Customer
35,62,8/31/2013 12:52,8/31/2013 13:14,Customer
49,55,8/31/2013 15:54,8/31/2013 16:16,Customer
45,50,8/31/2013 14:11,8/31/2013 14:33,Subscriber
42,48,8/31/2013 18:04,8/31/2013 18:26,Customer
59,40,8/31/2013 12:44,8/31/2013 13:06,Customer
58,48,8/31/2013 13:25,8/31/2013 13:47,Customer
50,34,8/31/2013 11:53,8/31/2013 12:15,Subscriber
46,52,8/31/2013 21:54,8/31/2013 22:16,Customer
40,35,8/31/2013 14:08,8/31/2013 14:30,Customer
47,40,8/31/2013 11:34,8/31/2013 11:56,Customer
59,40,8/31/2013 12:43,8/31/2013 13:05,Customer
48,64,8/31/2013 16:31,8/31/2013 16:53,Customer
48,64,8/31/2013 16:31,8/31/2013 16:53,Customer
48,64,8/31/2013 16:31,8/31/2013 16:54,Customer
23,22,8/31/2013 16:01,8/31/2013 16:24,Customer
47,40,8/31/2013 11:34,8/31/2013 11:56,Customer
47,65,8/31/2013 11:43,8/31/2013 12:05,Customer
49,64,8/31/2013 15:45,8/31/2013 16:07,Customer
42,48,8/31/2013 18:03,8/31/2013 18:25,Customer
57,65,8/31/2013 18:07,8/31/2013 18:30,Subscriber
49,64,8/31/2013 15:45,8/31/2013 16:08,Customer
46,49,8/31/2013 16:09,8/31/2013 16:32,Customer
47,65,8/31/2013 11:42,8/31/2013 12:05,Customer
38,49,8/31/2013 18:06,8/31/2013 18:29,Customer
30,29,8/31/2013 19:02,8/31/2013 19:26,Customer
60,63,8/31/2013 12:43,8/31/2013 13:06,Customer
60,63,8/31/2013 12:43,8/31/2013 13:06,Customer
60,40,8/31/2013 17:30,8/31/2013 17:53,Customer
49,63,8/31/2013 18:49,8/31/2013 19:13,Customer
40,38,8/31/2013 12:32,8/31/2013 12:56,Customer
62,49,8/31/2013 15:22,8/31/2013 15:46,Customer
55,63,8/31/2013 15:55,8/31/2013 16:19,Customer
46,49,8/31/2013 16:07,8/31/2013 16:31,Subscriber
66,49,8/31/2013 13:36,8/31/2013 14:00,Customer
42,48,8/31/2013 18:01,8/31/2013 18:26,Customer
51,40,8/31/2013 13:36,8/31/2013 14:00,Customer
62,49,8/31/2013 15:22,8/31/2013 15:46,Customer
40,38,8/31/2013 12:31,8/31/2013 12:56,Customer
40,38,8/31/2013 15:19,8/31/2013 15:44,Customer
32,27,8/31/2013 13:11,8/31/2013 13:36,Customer
65,35,8/31/2013 12:17,8/31/2013 12:42,Customer
49,49,8/31/2013 13:07,8/31/2013 13:31,Customer
32,27,8/31/2013 13:11,8/31/2013 13:36,Customer
35,43,8/31/2013 14:06,8/31/2013 14:31,Customer
63,60,8/31/2013 14:02,8/31/2013 14:27,Customer
49,49,8/31/2013 13:06,8/31/2013 13:31,Customer
35,43,8/31/2013 14:05,8/31/2013 14:31,Customer
61,58,8/31/2013 11:52,8/31/2013 12:18,Customer
60,40,8/31/2013 17:28,8/31/2013 17:53,Customer
50,40,8/31/2013 10:26,8/31/2013 10:52,Customer
35,43,8/31/2013 14:04,8/31/2013 14:30,Customer
57,61,8/31/2013 15:24,8/31/2013 15:50,Subscriber
34,56,8/31/2013 17:37,8/31/2013 18:03,Customer
62,65,8/31/2013 16:50,8/31/2013 17:16,Customer
62,65,8/31/2013 16:50,8/31/2013 17:16,Customer
50,40,8/31/2013 10:26,8/31/2013 10:52,Customer
35,43,8/31/2013 14:04,8/31/2013 14:30,Customer
50,50,8/31/2013 9:58,8/31/2013 10:24,Customer
38,49,8/31/2013 13:22,8/31/2013 13:49,Customer
60,63,8/31/2013 16:23,8/31/2013 16:50,Customer
50,50,8/31/2013 9:58,8/31/2013 10:24,Customer
34,56,8/31/2013 17:36,8/31/2013 18:03,Customer
21,21,8/31/2013 15:45,8/31/2013 16:12,Subscriber
60,63,8/31/2013 16:23,8/31/2013 16:50,Customer
37,38,8/31/2013 14:16,8/31/2013 14:43,Customer
64,37,8/31/2013 11:31,8/31/2013 11:58,Customer
49,58,8/31/2013 17:15,8/31/2013 17:43,Customer
65,38,8/31/2013 16:11,8/31/2013 16:39,Subscriber
49,40,8/31/2013 18:35,8/31/2013 19:02,Customer
49,63,8/31/2013 18:46,8/31/2013 19:14,Customer
39,39,8/31/2013 17:22,8/31/2013 17:50,Subscriber
29,29,8/31/2013 16:59,8/31/2013 17:27,Subscriber
49,58,8/31/2013 17:15,8/31/2013 17:43,Customer
43,49,8/31/2013 12:42,8/31/2013 13:11,Customer
29,31,8/31/2013 14:01,8/31/2013 14:29,Customer
23,32,8/31/2013 11:44,8/31/2013 12:13,Subscriber
64,49,8/31/2013 16:56,8/31/2013 17:25,Customer
40,38,8/31/2013 12:27,8/31/2013 12:56,Customer
42,49,8/31/2013 12:38,8/31/2013 13:07,Customer
29,31,8/31/2013 14:00,8/31/2013 14:29,Customer
64,49,8/31/2013 16:56,8/31/2013 17:26,Customer
38,65,8/31/2013 16:31,8/31/2013 17:02,Customer
48,47,8/31/2013 8:56,8/31/2013 9:27,Customer
65,59,8/31/2013 21:36,8/31/2013 22:06,Customer
41,49,8/31/2013 18:22,8/31/2013 18:52,Customer
60,63,8/31/2013 16:19,8/31/2013 16:49,Customer
60,63,8/31/2013 16:19,8/31/2013 16:50,Customer
41,49,8/31/2013 18:22,8/31/2013 18:52,Customer
49,40,8/31/2013 18:31,8/31/2013 19:02,Customer
43,49,8/31/2013 12:38,8/31/2013 13:09,Customer
49,60,8/31/2013 13:27,8/31/2013 13:59,Customer
40,49,8/31/2013 13:17,8/31/2013 13:48,Customer
49,60,8/31/2013 13:27,8/31/2013 13:59,Customer
63,63,8/31/2013 11:04,8/31/2013 11:37,Customer
63,63,8/31/2013 11:04,8/31/2013 11:37,Customer
64,49,8/31/2013 16:56,8/31/2013 17:28,Customer
40,49,8/31/2013 13:16,8/31/2013 13:49,Customer
40,49,8/31/2013 14:39,8/31/2013 15:13,Customer
31,31,8/31/2013 16:19,8/31/2013 16:53,Customer
40,49,8/31/2013 14:39,8/31/2013 15:13,Customer
49,40,8/31/2013 17:39,8/31/2013 18:14,Subscriber
31,31,8/31/2013 16:18,8/31/2013 16:53,Customer
66,59,8/31/2013 11:56,8/31/2013 12:31,Customer
38,38,8/31/2013 13:34,8/31/2013 14:09,Customer
61,60,8/31/2013 13:13,8/31/2013 13:49,Customer
63,49,8/31/2013 14:54,8/31/2013 15:30,Customer
40,49,8/31/2013 13:51,8/31/2013 14:28,Customer
63,49,8/31/2013 14:54,8/31/2013 15:31,Customer
61,60,8/31/2013 13:12,8/31/2013 13:50,Customer
49,40,8/31/2013 14:03,8/31/2013 14:42,Customer
40,38,8/31/2013 13:50,8/31/2013 14:30,Subscriber
54,55,8/31/2013 13:40,8/31/2013 14:20,Customer
43,49,8/31/2013 15:14,8/31/2013 15:55,Customer
60,55,8/31/2013 14:41,8/31/2013 15:23,Customer
27,32,8/31/2013 11:55,8/31/2013 12:37,Customer
27,32,8/31/2013 11:54,8/31/2013 12:37,Customer
65,49,8/31/2013 9:54,8/31/2013 10:38,Customer
38,38,8/31/2013 13:21,8/31/2013 14:06,Customer
40,40,8/31/2013 13:50,8/31/2013 14:35,Customer
24,24,8/31/2013 14:40,8/31/2013 15:26,Customer
40,40,8/31/2013 13:48,8/31/2013 14:36,Customer
65,53,8/31/2013 17:17,8/31/2013 18:05,Customer
34,40,8/31/2013 13:47,8/31/2013 14:35,Customer
24,24,8/31/2013 14:37,8/31/2013 15:25,Customer
65,53,8/31/2013 17:17,8/31/2013 18:05,Customer
34,40,8/31/2013 13:47,8/31/2013 14:36,Customer
9,9,8/31/2013 16:38,8/31/2013 17:27,Customer
40,55,8/31/2013 19:56,8/31/2013 20:45,Customer
62,33,8/31/2013 14:17,8/31/2013 15:06,Customer
65,39,8/31/2013 0:03,8/31/2013 0:52,Customer
40,40,8/31/2013 13:46,8/31/2013 14:36,Customer
66,49,8/31/2013 17:22,8/31/2013 18:13,Customer
50,65,8/31/2013 18:16,8/31/2013 19:07,Customer
65,39,8/31/2013 0:00,8/31/2013 0:52,Customer
50,65,8/31/2013 18:15,8/31/2013 19:07,Customer
38,62,8/31/2013 13:31,8/31/2013 14:24,Customer
38,62,8/31/2013 13:30,8/31/2013 14:24,Customer
57,57,8/31/2013 15:42,8/31/2013 16:37,Customer
37,42,8/31/2013 15:35,8/31/2013 16:30,Customer
49,55,8/31/2013 15:54,8/31/2013 16:52,Customer
43,60,8/31/2013 15:08,8/31/2013 16:06,Customer
43,60,8/31/2013 15:08,8/31/2013 16:06,Customer
43,60,8/31/2013 15:07,8/31/2013 16:06,Customer
43,60,8/31/2013 15:07,8/31/2013 16:06,Customer
29,29,8/31/2013 14:46,8/31/2013 15:48,Customer
29,29,8/31/2013 14:45,8/31/2013 15:49,Customer
63,62,8/31/2013 13:07,8/31/2013 14:14,Customer
63,62,8/31/2013 13:06,8/31/2013 14:14,Customer
9,9,8/31/2013 0:40,8/31/2013 1:56,Customer
65,49,8/31/2013 11:28,8/31/2013 12:47,Customer
65,65,8/31/2013 14:19,8/31/2013 15:40,Customer
65,49,8/31/2013 11:25,8/31/2013 12:47,Customer
65,65,8/31/2013 14:16,8/31/2013 15:39,Customer
35,59,8/31/2013 3:14,8/31/2013 4:38,Customer
51,60,8/31/2013 14:43,8/31/2013 16:07,Customer
51,60,8/31/2013 14:43,8/31/2013 16:08,Customer
35,59,8/31/2013 3:10,8/31/2013 4:38,Customer
62,62,8/31/2013 12:22,8/31/2013 13:52,Customer
62,62,8/31/2013 12:22,8/31/2013 13:52,Customer
49,43,8/31/2013 13:12,8/31/2013 14:42,Customer
6,6,8/31/2013 18:42,8/31/2013 20:12,Customer
52,38,8/31/2013 13:40,8/31/2013 15:12,Customer
52,38,8/31/2013 13:40,8/31/2013 15:12,Customer
40,44,8/31/2013 14:06,8/31/2013 15:39,Customer
52,38,8/31/2013 13:37,8/31/2013 15:12,Customer
40,40,8/31/2013 17:03,8/31/2013 18:38,Customer
40,40,8/31/2013 17:02,8/31/2013 18:38,Customer
40,40,8/31/2013 14:31,8/31/2013 16:09,Customer
40,49,8/31/2013 15:37,8/31/2013 17:21,Customer
40,40,8/31/2013 14:23,8/31/2013 16:09,Customer
57,57,8/31/2013 16:47,8/31/2013 18:40,Customer
57,57,8/31/2013 16:47,8/31/2013 18:41,Customer
6,6,8/31/2013 12:54,8/31/2013 14:58,Customer
63,63,8/31/2013 12:23,8/31/2013 14:32,Customer
22,22,8/31/2013 17:35,8/31/2013 19:48,Customer
65,65,8/31/2013 14:23,8/31/2013 16:49,Customer
46,46,8/31/2013 13:36,8/31/2013 16:02,Customer
46,46,8/31/2013 13:35,8/31/2013 16:02,Customer
49,38,8/31/2013 14:00,8/31/2013 16:28,Customer
65,65,8/31/2013 14:19,8/31/2013 16:49,Customer
43,38,8/31/2013 13:49,8/31/2013 16:21,Customer
43,38,8/31/2013 13:50,8/31/2013 16:23,Customer
29,29,8/31/2013 11:45,8/31/2013 14:29,Customer
64,64,8/31/2013 2:36,8/31/2013 5:20,Customer
38,45,8/31/2013 18:42,8/31/2013 21:28,Customer
64,64,8/31/2013 2:34,8/31/2013 5:21,Customer
33,33,8/31/2013 9:53,8/31/2013 12:43,Customer
33,33,8/31/2013 9:53,8/31/2013 12:43,Customer
33,33,8/31/2013 9:49,8/31/2013 12:43,Customer
44,49,8/31/2013 14:55,8/31/2013 17:54,Customer
44,38,8/31/2013 14:57,8/31/2013 18:03,Customer
40,38,8/31/2013 11:05,8/31/2013 14:19,Customer
38,33,8/31/2013 14:04,8/31/2013 17:18,Customer
38,38,8/31/2013 15:00,8/31/2013 18:14,Customer
38,33,8/31/2013 14:04,8/31/2013 17:18,Customer
38,38,8/31/2013 14:57,8/31/2013 18:14,Customer
56,56,8/31/2013 12:37,8/31/2013 15:57,Customer
22,22,8/31/2013 15:45,8/31/2013 19:10,Customer
40,38,8/31/2013 10:52,8/31/2013 14:19,Customer
60,60,8/31/2013 16:07,8/31/2013 19:40,Customer
63,40,8/31/2013 15:05,8/31/2013 19:02,Customer
63,40,8/31/2013 15:03,8/31/2013 19:01,Customer
49,49,8/31/2013 14:32,8/31/2013 18:33,Customer
49,49,8/31/2013 14:27,8/31/2013 18:28,Subscriber
44,44,8/31/2013 13:19,8/31/2013 17:21,Customer
44,44,8/31/2013 13:18,8/31/2013 17:21,Customer
62,63,8/31/2013 13:00,8/31/2013 17:28,Customer
60,64,8/31/2013 15:27,8/31/2013 20:02,Customer
60,64,8/31/2013 15:25,8/31/2013 20:02,Customer
33,33,8/31/2013 12:44,8/31/2013 17:21,Customer
62,44,8/31/2013 12:55,8/31/2013 17:33,Customer
28,28,8/31/2013 14:21,8/31/2013 19:08,Customer
66,49,8/31/2013 12:12,8/31/2013 17:02,Customer
49,62,8/31/2013 15:06,8/31/2013 19:57,Customer
49,62,8/31/2013 15:06,8/31/2013 19:58,Customer
66,49,8/31/2013 12:06,8/31/2013 17:02,Customer
40,35,8/31/2013 11:20,8/31/2013 16:16,Customer
66,49,8/31/2013 12:01,8/31/2013 17:01,Customer
48,48,8/31/2013 14:26,8/31/2013 19:32,Customer
52,52,8/31/2013 12:42,8/31/2013 17:50,Customer
52,52,8/31/2013 12:42,8/31/2013 17:51,Customer
45,45,8/31/2013 12:21,8/31/2013 17:31,Customer
45,45,8/31/2013 12:21,8/31/2013 17:31,Customer
40,40,8/31/2013 14:06,8/31/2013 19:21,Customer
40,40,8/31/2013 14:05,8/31/2013 19:21,Customer
66,49,8/31/2013 12:08,8/31/2013 17:24,Customer
66,49,8/31/2013 12:02,8/31/2013 17:24,Customer
64,49,8/31/2013 13:14,8/31/2013 18:43,Customer
64,49,8/31/2013 13:13,8/31/2013 18:43,Customer
43,43,8/31/2013 16:11,8/31/2013 21:48,Customer
43,43,8/31/2013 16:08,8/31/2013 21:48,Customer
62,62,8/31/2013 13:31,8/31/2013 19:15,Customer
43,60,8/31/2013 16:08,8/31/2013 21:57,Customer
62,62,8/31/2013 12:58,8/31/2013 19:16,Customer
40,40,8/31/2013 11:31,8/31/2013 18:12,Customer
40,40,,,Customer
45,50,8/31/2013 12:58,8/31/2013 20:14,Customer
46,38,8/31/2013 21:56,9/1/2013 13:40,Customer
42,42,8/31/2013 22:16,9/1/2013 14:49,Customer
14,14,8/31/2013 21:08,9/1/2013 14:40,Customer
62,55,8/31/2013 16:09,9/1/2013 9:55,Customer
63,63,8/31/2013 11:09,9/1/2013 9:08,Customer
63,63,8/31/2013 11:08,9/1/2013 9:08,Customer
60,65,8/31/2013 16:26,9/1/2013 18:29,Customer
33,33,8/31/2013 14:43,9/2/2013 13:22,Customer
