start_id,end_id,start_date,end_date,subscription_type
53,59,8/29/2013 15:20,8/29/2013 15:35,Subscriber
30,31,8/29/2013 13:49,8/29/2013 14:03,Customer
66,55,8/29/2013 17:08,8/29/2013 17:22,Subscriber
62,35,8/29/2013 19:39,8/29/2013 19:53,Subscriber
58,56,8/29/2013 12:29,8/29/2013 12:44,Subscriber
64,54,8/29/2013 19:32,8/29/2013 19:46,Customer
54,54,8/29/2013 20:27,8/29/2013 20:42,Subscriber
52,56,8/29/2013 14:52,8/29/2013 15:06,Subscriber
52,57,8/29/2013 14:58,8/29/2013 15:13,Subscriber
59,47,8/29/2013 14:30,8/29/2013 14:44,Subscriber
35,35,8/29/2013 17:51,8/29/2013 18:05,Customer
39,46,8/29/2013 18:06,8/29/2013 18:21,Subscriber
55,54,8/29/2013 12:33,8/29/2013 12:48,Subscriber
55,66,8/29/2013 12:16,8/29/2013 12:31,Subscriber
62,35,8/29/2013 19:38,8/29/2013 19:53,Subscriber
59,55,8/29/2013 16:20,8/29/2013 16:35,Customer
49,45,8/29/2013 17:24,8/29/2013 17:39,Customer
59,35,8/29/2013 18:31,8/29/2013 18:46,Subscriber
45,55,8/29/2013 19:03,8/29/2013 19:17,Subscriber
30,29,8/29/2013 12:26,8/29/2013 12:41,Subscriber
7,7,8/29/2013 14:09,8/29/2013 14:24,Subscriber
61,54,8/29/2013 15:28,8/29/2013 15:43,Subscriber
64,55,8/29/2013 11:43,8/29/2013 11:57,Subscriber
62,37,8/29/2013 12:35,8/29/2013 12:49,Customer
52,55,8/29/2013 18:57,8/29/2013 19:12,Subscriber
62,54,8/29/2013 22:11,8/29/2013 22:26,Customer
55,42,8/29/2013 16:43,8/29/2013 16:58,Customer
55,45,8/29/2013 12:10,8/29/2013 12:25,Subscriber
56,65,8/29/2013 19:48,8/29/2013 20:03,Subscriber
55,40,8/29/2013 16:41,8/29/2013 16:56,Subscriber
35,50,8/29/2013 17:12,8/29/2013 17:27,Customer
62,37,8/29/2013 11:15,8/29/2013 11:30,Customer
58,33,8/29/2013 20:28,8/29/2013 20:43,Customer
35,56,8/29/2013 13:19,8/29/2013 13:34,Customer
63,59,8/29/2013 16:47,8/29/2013 17:02,Subscriber
40,49,8/29/2013 16:01,8/29/2013 16:16,Customer
55,58,8/29/2013 14:58,8/29/2013 15:13,Subscriber
49,38,8/29/2013 13:01,8/29/2013 13:16,Customer
33,58,8/29/2013 19:39,8/29/2013 19:55,Customer
42,59,8/29/2013 17:50,8/29/2013 18:05,Customer
62,37,8/29/2013 11:14,8/29/2013 11:30,Customer
10,1,8/29/2013 17:04,8/29/2013 17:19,Customer
58,55,8/29/2013 19:59,8/29/2013 20:15,Customer
62,65,8/29/2013 19:36,8/29/2013 19:52,Subscriber
55,58,8/29/2013 14:57,8/29/2013 15:13,Subscriber
46,59,8/29/2013 18:53,8/29/2013 19:09,Customer
46,59,8/29/2013 18:53,8/29/2013 19:09,Customer
66,55,8/29/2013 17:11,8/29/2013 17:27,Subscriber
49,35,8/29/2013 13:04,8/29/2013 13:20,Customer
50,63,8/29/2013 12:36,8/29/2013 12:52,Customer
23,22,8/29/2013 14:33,8/29/2013 14:49,Subscriber
40,59,8/29/2013 13:19,8/29/2013 13:35,Customer
66,55,8/29/2013 17:07,8/29/2013 17:23,Customer
35,55,8/29/2013 15:57,8/29/2013 16:13,Subscriber
52,48,8/29/2013 15:09,8/29/2013 15:25,Customer
38,66,8/29/2013 16:00,8/29/2013 16:16,Customer
47,53,8/29/2013 14:17,8/29/2013 14:33,Subscriber
63,63,8/29/2013 11:58,8/29/2013 12:14,Subscriber
34,48,8/29/2013 19:06,8/29/2013 19:22,Subscriber
39,61,8/29/2013 18:14,8/29/2013 18:31,Subscriber
5,5,8/29/2013 15:36,8/29/2013 15:52,Subscriber
43,37,8/29/2013 16:45,8/29/2013 17:01,Customer
54,54,8/29/2013 20:42,8/29/2013 20:58,Subscriber
58,55,8/29/2013 11:13,8/29/2013 11:30,Subscriber
60,37,8/29/2013 12:54,8/29/2013 13:10,Subscriber
45,49,8/29/2013 17:00,8/29/2013 17:17,Customer
53,53,8/29/2013 12:52,8/29/2013 13:08,Subscriber
55,63,8/29/2013 14:06,8/29/2013 14:22,Customer
56,63,8/29/2013 17:17,8/29/2013 17:34,Customer
1,11,8/29/2013 20:36,8/29/2013 20:53,Subscriber
55,55,8/29/2013 9:35,8/29/2013 9:52,Subscriber
41,62,8/29/2013 19:43,8/29/2013 19:59,Subscriber
49,63,8/29/2013 15:09,8/29/2013 15:26,Customer
16,16,8/29/2013 12:04,8/29/2013 12:21,Subscriber
41,62,8/29/2013 19:42,8/29/2013 19:59,Subscriber
49,60,8/29/2013 19:10,8/29/2013 19:27,Customer
55,63,8/29/2013 14:06,8/29/2013 14:22,Customer
54,55,8/29/2013 13:18,8/29/2013 13:35,Subscriber
37,48,8/29/2013 18:00,8/29/2013 18:17,Subscriber
37,48,8/29/2013 18:00,8/29/2013 18:17,Subscriber
27,27,8/29/2013 20:11,8/29/2013 20:28,Customer
40,38,8/29/2013 13:32,8/29/2013 13:49,Subscriber
40,56,8/29/2013 16:53,8/29/2013 17:11,Subscriber
56,49,8/29/2013 17:31,8/29/2013 17:48,Customer
58,58,8/29/2013 11:31,8/29/2013 11:48,Customer
29,30,8/29/2013 10:13,8/29/2013 10:31,Subscriber
35,56,8/29/2013 13:16,8/29/2013 13:34,Customer
39,49,8/29/2013 17:08,8/29/2013 17:26,Customer
39,61,8/29/2013 16:00,8/29/2013 16:17,Customer
40,66,8/29/2013 12:55,8/29/2013 13:12,Customer
40,66,8/29/2013 12:55,8/29/2013 13:12,Subscriber
56,45,8/29/2013 11:40,8/29/2013 11:57,Subscriber
37,62,8/29/2013 17:55,8/29/2013 18:13,Customer
21,21,8/29/2013 22:11,8/29/2013 22:29,Subscriber
34,55,8/29/2013 15:03,8/29/2013 15:20,Subscriber
56,45,8/29/2013 19:53,8/29/2013 20:11,Subscriber
56,63,8/29/2013 11:09,8/29/2013 11:27,Customer
55,58,8/29/2013 9:24,8/29/2013 9:42,Subscriber
59,47,8/29/2013 11:26,8/29/2013 11:44,Subscriber
37,49,8/29/2013 16:40,8/29/2013 16:58,Customer
40,55,8/29/2013 19:15,8/29/2013 19:33,Subscriber
2,3,8/29/2013 21:00,8/29/2013 21:18,Customer
57,64,8/29/2013 13:55,8/29/2013 14:13,Customer
50,62,8/29/2013 18:16,8/29/2013 18:34,Customer
55,40,8/29/2013 14:14,8/29/2013 14:32,Subscriber
28,29,8/29/2013 12:22,8/29/2013 12:40,Subscriber
40,66,8/29/2013 12:54,8/29/2013 13:12,Subscriber
30,29,8/29/2013 13:32,8/29/2013 13:50,Customer
64,56,8/29/2013 17:51,8/29/2013 18:09,Subscriber
13,13,8/29/2013 12:24,8/29/2013 12:42,Subscriber
38,61,8/29/2013 21:40,8/29/2013 21:58,Customer
63,55,8/29/2013 18:45,8/29/2013 19:03,Subscriber
35,59,8/29/2013 17:38,8/29/2013 17:57,Subscriber
54,49,8/29/2013 17:05,8/29/2013 17:23,Customer
37,37,8/29/2013 11:53,8/29/2013 12:12,Subscriber
40,66,8/29/2013 12:54,8/29/2013 13:13,Subscriber
2,3,8/29/2013 21:00,8/29/2013 21:18,Customer
56,59,8/29/2013 17:36,8/29/2013 17:55,Subscriber
64,64,8/29/2013 12:04,8/29/2013 12:23,Subscriber
30,29,8/29/2013 13:31,8/29/2013 13:50,Customer
41,49,8/29/2013 19:53,8/29/2013 20:11,Subscriber
55,58,8/29/2013 9:24,8/29/2013 9:43,Subscriber
55,58,8/29/2013 9:25,8/29/2013 9:43,Subscriber
49,36,8/29/2013 16:35,8/29/2013 16:54,Customer
35,56,8/29/2013 13:16,8/29/2013 13:35,Subscriber
33,59,8/29/2013 15:55,8/29/2013 16:14,Customer
55,58,8/29/2013 9:24,8/29/2013 9:43,Subscriber
29,30,8/29/2013 17:34,8/29/2013 17:52,Customer
35,56,8/29/2013 13:17,8/29/2013 13:35,Subscriber
59,59,8/29/2013 16:16,8/29/2013 16:35,Customer
59,59,8/29/2013 16:16,8/29/2013 16:35,Customer
49,36,8/29/2013 16:35,8/29/2013 16:54,Customer
54,42,8/29/2013 16:55,8/29/2013 17:14,Subscriber
49,54,8/29/2013 16:20,8/29/2013 16:39,Customer
66,64,8/29/2013 17:50,8/29/2013 18:09,Customer
39,62,8/29/2013 22:13,8/29/2013 22:33,Customer
59,61,8/29/2013 11:18,8/29/2013 11:37,Subscriber
45,55,8/29/2013 16:02,8/29/2013 16:21,Subscriber
35,35,8/29/2013 15:31,8/29/2013 15:50,Customer
66,66,8/29/2013 15:35,8/29/2013 15:54,Customer
55,63,8/29/2013 12:21,8/29/2013 12:40,Subscriber
38,55,8/29/2013 17:57,8/29/2013 18:16,Subscriber
35,56,8/29/2013 13:16,8/29/2013 13:35,Subscriber
56,35,8/29/2013 12:14,8/29/2013 12:33,Subscriber
65,49,8/29/2013 18:25,8/29/2013 18:45,Customer
33,43,8/29/2013 21:09,8/29/2013 21:29,Customer
62,41,8/29/2013 20:42,8/29/2013 21:02,Subscriber
33,59,8/29/2013 15:55,8/29/2013 16:14,Customer
64,66,8/29/2013 16:03,8/29/2013 16:23,Customer
29,30,8/29/2013 17:33,8/29/2013 17:53,Customer
59,42,8/29/2013 19:52,8/29/2013 20:12,Customer
58,64,8/29/2013 12:05,8/29/2013 12:25,Customer
55,45,8/29/2013 14:58,8/29/2013 15:18,Subscriber
30,28,8/29/2013 13:31,8/29/2013 13:51,Subscriber
40,55,8/29/2013 19:15,8/29/2013 19:35,Subscriber
65,49,8/29/2013 12:25,8/29/2013 12:45,Customer
63,47,8/29/2013 13:33,8/29/2013 13:53,Customer
29,30,8/29/2013 10:11,8/29/2013 10:32,Subscriber
46,38,8/29/2013 18:36,8/29/2013 18:57,Subscriber
63,47,8/29/2013 13:33,8/29/2013 13:53,Customer
65,49,8/29/2013 12:25,8/29/2013 12:45,Customer
40,40,8/29/2013 18:20,8/29/2013 18:41,Customer
37,59,8/29/2013 19:32,8/29/2013 19:53,Customer
66,49,8/29/2013 16:41,8/29/2013 17:02,Customer
40,59,8/29/2013 15:44,8/29/2013 16:05,Subscriber
62,41,8/29/2013 20:42,8/29/2013 21:03,Subscriber
39,62,8/29/2013 22:12,8/29/2013 22:33,Customer
59,37,8/29/2013 17:38,8/29/2013 17:59,Subscriber
59,65,8/29/2013 18:41,8/29/2013 19:02,Subscriber
9,9,8/29/2013 10:42,8/29/2013 11:03,Subscriber
9,9,8/29/2013 10:47,8/29/2013 11:09,Subscriber
41,49,8/29/2013 22:54,8/29/2013 23:16,Subscriber
66,66,8/29/2013 15:33,8/29/2013 15:55,Customer
40,49,8/29/2013 11:55,8/29/2013 12:17,Customer
63,49,8/29/2013 13:52,8/29/2013 14:13,Customer
47,63,8/29/2013 12:04,8/29/2013 12:25,Customer
56,33,8/29/2013 12:16,8/29/2013 12:37,Customer
58,38,8/29/2013 13:05,8/29/2013 13:27,Customer
47,63,8/29/2013 12:03,8/29/2013 12:25,Customer
40,59,8/29/2013 15:29,8/29/2013 15:51,Customer
11,7,8/29/2013 12:34,8/29/2013 12:56,Subscriber
12,7,8/29/2013 18:52,8/29/2013 19:14,Subscriber
34,56,8/29/2013 13:07,8/29/2013 13:29,Subscriber
65,38,8/29/2013 12:11,8/29/2013 12:33,Customer
38,55,8/29/2013 19:24,8/29/2013 19:46,Customer
62,55,8/29/2013 18:03,8/29/2013 18:25,Subscriber
65,49,8/29/2013 18:23,8/29/2013 18:45,Customer
56,35,8/29/2013 12:11,8/29/2013 12:33,Subscriber
12,7,8/29/2013 18:52,8/29/2013 19:14,Subscriber
66,55,8/29/2013 17:01,8/29/2013 17:23,Customer
49,43,8/29/2013 19:08,8/29/2013 19:30,Subscriber
8,2,8/29/2013 20:36,8/29/2013 20:59,Customer
40,49,8/29/2013 12:00,8/29/2013 12:22,Customer
40,59,8/29/2013 15:29,8/29/2013 15:51,Customer
58,38,8/29/2013 11:30,8/29/2013 11:52,Subscriber
58,55,8/29/2013 11:19,8/29/2013 11:42,Subscriber
40,49,8/29/2013 11:59,8/29/2013 12:22,Customer
56,35,8/29/2013 12:12,8/29/2013 12:35,Subscriber
55,58,8/29/2013 9:57,8/29/2013 10:20,Subscriber
55,55,8/29/2013 12:10,8/29/2013 12:34,Subscriber
51,35,8/29/2013 19:13,8/29/2013 19:36,Customer
39,62,8/29/2013 22:09,8/29/2013 22:33,Customer
62,40,8/29/2013 17:06,8/29/2013 17:29,Customer
46,40,8/29/2013 19:12,8/29/2013 19:35,Subscriber
56,33,8/29/2013 12:13,8/29/2013 12:37,Customer
54,46,8/29/2013 12:07,8/29/2013 12:31,Customer
56,36,8/29/2013 12:11,8/29/2013 12:35,Subscriber
38,40,8/29/2013 12:07,8/29/2013 12:31,Subscriber
8,8,8/29/2013 13:43,8/29/2013 14:07,Customer
49,63,8/29/2013 15:01,8/29/2013 15:25,Customer
58,64,8/29/2013 12:01,8/29/2013 12:25,Customer
37,38,8/29/2013 14:46,8/29/2013 15:11,Customer
6,6,8/29/2013 19:40,8/29/2013 20:04,Subscriber
6,6,8/29/2013 19:40,8/29/2013 20:04,Subscriber
46,38,8/29/2013 18:21,8/29/2013 18:46,Subscriber
58,38,8/29/2013 13:02,8/29/2013 13:27,Customer
57,60,8/29/2013 19:47,8/29/2013 20:12,Customer
59,55,8/29/2013 11:18,8/29/2013 11:43,Subscriber
8,2,8/29/2013 20:34,8/29/2013 20:59,Customer
57,49,8/29/2013 14:31,8/29/2013 14:56,Customer
37,37,8/29/2013 12:07,8/29/2013 12:32,Subscriber
51,35,8/29/2013 19:11,8/29/2013 19:36,Customer
59,55,8/29/2013 11:17,8/29/2013 11:42,Subscriber
54,46,8/29/2013 14:15,8/29/2013 14:40,Customer
57,60,8/29/2013 19:47,8/29/2013 20:12,Customer
57,49,8/29/2013 14:31,8/29/2013 14:56,Customer
38,50,8/29/2013 20:24,8/29/2013 20:51,Customer
38,50,8/29/2013 20:25,8/29/2013 20:51,Customer
56,42,8/29/2013 13:14,8/29/2013 13:41,Customer
1,9,8/29/2013 13:52,8/29/2013 14:18,Customer
59,55,8/29/2013 11:17,8/29/2013 11:43,Subscriber
49,65,8/29/2013 17:38,8/29/2013 18:05,Customer
65,49,8/29/2013 12:47,8/29/2013 13:15,Customer
53,53,8/29/2013 14:04,8/29/2013 14:33,Subscriber
53,53,8/29/2013 14:04,8/29/2013 14:32,Subscriber
53,53,8/29/2013 14:04,8/29/2013 14:33,Subscriber
41,41,8/29/2013 21:04,8/29/2013 21:32,Subscriber
33,40,8/29/2013 11:55,8/29/2013 12:23,Subscriber
40,38,8/29/2013 15:26,8/29/2013 15:55,Customer
41,41,8/29/2013 21:04,8/29/2013 21:33,Subscriber
38,59,8/29/2013 14:25,8/29/2013 14:54,Customer
65,49,8/29/2013 12:47,8/29/2013 13:16,Customer
43,38,8/29/2013 21:31,8/29/2013 22:00,Customer
43,49,8/29/2013 18:34,8/29/2013 19:03,Subscriber
38,59,8/29/2013 14:24,8/29/2013 14:53,Customer
50,41,8/29/2013 12:39,8/29/2013 13:09,Customer
15,15,8/29/2013 19:20,8/29/2013 19:50,Customer
55,66,8/29/2013 12:24,8/29/2013 12:54,Subscriber
37,56,8/29/2013 18:24,8/29/2013 18:54,Customer
49,37,8/29/2013 17:00,8/29/2013 17:30,Customer
28,23,8/29/2013 13:54,8/29/2013 14:24,Subscriber
49,37,8/29/2013 16:59,8/29/2013 17:30,Customer
33,34,8/29/2013 17:09,8/29/2013 17:40,Subscriber
49,34,8/29/2013 18:48,8/29/2013 19:19,Customer
49,34,8/29/2013 18:48,8/29/2013 19:19,Customer
41,35,8/29/2013 20:24,8/29/2013 20:56,Subscriber
